frame_index,timestamp_s,state,detection_count,selected_x_px,selected_y_px,estimate_x_px,estimate_y_px,truth_x_px,truth_y_px,centroid_error_px,tracking_error_px,pointing_offset_px,pan_rate_deg_s,tilt_rate_deg_s,processing_time_ms
79,2.6333333333333333,track,1,317.0646057658909,239.99461618617576,316.4357832444111,241.015040292631,317.10254464265427,240.27127375825663,0.27924679149408926,2.9101266295008834,2.9101266295008834,-0.24307510049819223,-0.33501380759084143,24.47149200088461
80,2.6666666666666665,track,1,314.0765121488885,241.88936756849904,316.0284785814149,241.09695361154988,314.2140037126187,241.9588683115181,0.1540593501776892,6.108593790673915,6.108593790673915,-0.27565686679092394,-0.3369656101623127,25.173395999445347
81,2.7,track,1,316.3499826569546,242.21782865071106,315.92952731756657,241.21437855741604,316.57987805415223,242.1926061936782,0.2312748710764766,4.062604588810665,4.062604588810665,-0.2934138001567713,-0.34121091236471623,26.819315000466304
82,2.7333333333333334,track,1,315.71989528795814,240.4912739965096,315.76984662713414,241.11758565916097,315.9759008872481,240.3375474865883,0.29861464585713954,4.038231292899505,4.038231292899505,-0.3146063495664166,-0.3346193669594499,25.482986002316466
83,2.7666666666666666,track,1,318.4613707919593,242.17885686606925,315.95810665043547,241.2303598757158,318.81257934655247,241.93439662740428,0.42791150616399515,2.2697704994881813,2.2697704994881813,-0.317716958102314,-0.3388073057081676,24.15788500002236
84,2.8,track,1,317.99284403669725,241.77070336391438,316.086320059767,241.2877476602172,318.3388335487004,241.3296781794584,0.560546122759408,2.1277965221917086,2.1277965221917086,-0.32290863525574187,-0.3405917219145348,22.81972199853044
85,2.8333333333333335,track,1,316.8075542642283,242.03161852674756,316.0714163484755,241.37316054455127,317.16451981953173,242.42732744717804,0.5329258460436433,3.7325415456029734,3.7325415456029734,-0.3348548582722286,-0.3441686969568063,24.02441199956229
86,2.8666666666666667,track,1,318.55811116919324,241.36278097229481,316.273570137385,241.37317700442526,318.8818919819591,241.55310757826473,0.37557719799708233,1.9137159375598858,1.9137159375598858,-0.3350130650433466,-0.34361891233814695,25.151017998723546
87,2.9,track,1,319.5531837477259,242.20157671315948,316.5879554394731,241.47356453045543,319.7935995650431,242.27098960790443,0.2502357192192656,2.2803497404477873,2.2803497404477873,-0.32801313949042515,-0.3484495193811986,26.376777001132723
88,2.933333333333333,track,1,319.0477339307255,241.4483887644322,316.8266581662586,241.47727520534255,319.1979328964589,241.34254994190897,0.18374326017704315,1.5638900169457564,1.5638900169457564,-0.32337351002266995,-0.3486059149848001,23.446403996786103
89,2.966666666666667,track,1,322.8040438283189,242.49506628730552,317.5032916779155,241.60561269860477,322.8932710528525,242.14713364963222,0.3591916173246065,3.6029432821871286,3.6029432821871286,-0.2941011557941938,-0.3554377552363495,23.269850000360748
90,3.0,track,1,321.79873244261734,241.47653305926687,318.0189173450888,241.60344512239917,321.7755789387657,241.90047747563347,0.42457620388926703,2.6008643184869324,2.6008643184869324,-0.27017608346226163,-0.3559048447457313,25.732120000611758
91,3.033333333333333,track,1,323.8208877284595,241.8986945169713,318.74361514727184,241.65109556362023,323.6204829108643,242.09819746805883,0.28277821416792676,4.184534516864343,4.184534516864343,-0.232638940866161,-0.3590251700685272,25.271123999118572
92,3.066666666666667,track,1,322.18117687543014,240.92980041293876,319.22402463626554,241.57897553861173,321.90898359148326,240.86096170682717,0.28076315870303026,2.094152194367709,2.094152194367709,-0.20475328880067348,-0.35598140498020153,27.14295500118169
93,3.1,track,1,322.64142194744977,242.4700326292289,319.7245595861792,241.69486609180402,322.24615332527924,242.16341761438662,0.5002499885050792,3.1185863039045847,3.1185863039045847,-0.15917525051394343,-0.3626255710876014,26.641593998647295
94,3.1333333333333333,track,1,323.60172939979657,242.14343845371312,320.3023576307516,241.7637124303182,324.00976550282496,242.58008908887425,0.5976263369039351,4.768131614602627,4.768131614602627,-0.1508782214109247,-0.3672691073951748,24.16618099960033
95,3.1666666666666665,track,1,323.6659660185672,239.79733753722192,320.8438559209031,241.54644262685355,323.84704804752033,239.9368048483398,0.22856472186283486,3.847567063369182,3.847567063369182,-0.09800144472226933,-0.3569736230345645,26.07559700118145
96,3.2,track,1,323.6290528620962,239.47837459699494,321.3376549075011,241.30366243039674,323.53903064705617,239.28131060784173,0.216652290598767,3.6112674178470363,3.6112674178470363,-0.06013459774926726,-0.3443446508579002,26.891150999290403
97,3.2333333333333334,track,1,321.2629469977536,240.01438892599114,321.50666030112296,241.14016635872207,320.9264754954059,240.4806107791485,0.5749572925475388,1.0437162280147418,1.0437162280147418,-0.0375297707445245,-0.3348451530703883,23.672372997680213
